Probeset_ID,Symbol,Time,Values,JTKP,JTKQ,JTKperiod,JTKphase,Tissue
10371959,Elk3,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,709.8;754.9;710.8;728.7;729.8;697.8;564.6;643.1;507.2;573.2;583.3;593.9;654.6;760.6;685.4;797.2;733.9;629.0;631.2;596.4;540.5;518.3;587.8;610.9,1.08035e-05,0.00168478,26.0,22.0,heart
10542791,Ppfibp1,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,694.3;802.5;704.1;622.9;692.8;607.0;621.9;623.7;569.5;594.0;604.3;616.2;634.6;669.5;749.1;709.1;687.9;670.8;647.6;640.1;629.1;583.4;607.0;656.5,1.32612e-05,0.00202367,28.0,20.0,heart
10343572,,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,6157.3;6451.3;5749.3;5642.3;5768.1;5665.0;5106.7;5157.9;5081.3;5508.2;5497.5;5774.1;6976.9;6458.9;6238.0;6328.6;6051.5;5981.8;5716.3;5647.0;5722.3;5364.7;5102.1;4765.0,1.57188e-05,0.00220039,28.0,20.0,heart
10399478,Lpin1,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,2057.8;2139.5;2159.2;2073.1;2025.5;2053.8;1864.4;1898.3;1724.7;1957.9;1927.4;2056.6;2048.1;2411.6;2328.6;2022.1;2248.7;1884.9;1761.7;1684.8;1821.1;1772.7;1837.6;1908.8,1.57188e-05,0.00220039,24.0,22.0,heart
10380823,Lasp1,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,596.2;588.8;558.4;594.0;512.4;538.9;515.7;504.3;465.1;500.5;546.4;548.1;545.3;611.4;729.2;634.3;572.4;520.4;507.0;489.8;452.6;493.7;575.0;603.9,1.57188e-05,0.00220039,24.0,22.0,heart
10372891,Srgap1,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,130.6;142.9;138.6;144.3;132.4;133.9;127.5;150.0;110.3;110.4;123.6;136.6;138.2;140.1;157.8;165.5;153.1;126.2;123.8;124.9;106.1;121.9;126.0;134.7,1.57188e-05,0.00220039,24.0,23.0,heart
10525313,Atxn2,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,1323.3;1301.9;1318.6;1362.0;1208.9;1192.7;1103.8;1189.2;1061.5;1097.0;1186.8;1285.8;1310.0;1292.9;1313.5;1278.9;1221.4;1091.1;1060.6;1118.6;1071.3;1084.8;1143.0;1257.8,1.57188e-05,0.00220039,24.0,22.0,heart
10383717,Inpp5j,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,525.0;488.4;560.0;512.3;446.7;408.3;407.0;422.2;387.4;411.7;434.1;517.2;496.4;544.5;552.2;475.8;438.5;303.9;331.3;392.4;349.5;360.9;446.7;531.1,1.91966e-05,0.00262521,22.0,22.5,heart
10474181,Abtb2,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,449.1;402.0;389.3;358.5;389.3;321.9;334.2;353.9;302.4;293.5;364.8;415.4;401.2;492.4;501.6;373.1;379.3;331.0;310.0;296.3;316.7;318.5;359.0;437.4,1.91966e-05,0.00262521,24.0,21.0,heart
10421917,Pabpc4,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,2510.9;2511.4;2452.4;2405.4;2327.0;2282.5;2223.7;2229.9;2176.6;2344.3;2221.1;2287.4;2391.3;2442.7;2547.9;2553.3;2452.0;2194.6;2251.8;2172.7;2221.1;2202.1;2227.9;2180.8,1.91966e-05,0.00262521,26.0,21.0,heart
10498273,Tm4sf1,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,1835.6;1984.2;1836.8;1956.0;1935.2;1951.4;1731.8;1648.0;1591.9;1703.9;1661.5;1786.9;1746.1;1908.7;2019.5;1961.7;1931.9;1922.6;1891.7;1667.3;1699.0;1509.8;1810.4;1816.7,2.26744e-05,0.00278966,25.0,23.0,heart
10357191,Ptpn4,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,480.4;535.1;478.4;493.0;475.2;436.7;358.1;376.4;355.0;351.7;340.5;444.9;426.9;464.2;542.1;491.6;510.7;568.6;411.5;413.9;397.9;369.9;349.0;431.6,2.26744e-05,0.00278966,28.0,20.5,heart
10384725,Rel,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,909.2;921.6;867.2;939.8;851.4;802.9;613.0;632.7;613.3;633.8;888.7;898.3;894.2;940.9;929.1;1080.4;807.7;676.7;605.1;566.0;676.8;742.4;947.4;937.4,2.26744e-05,0.00278966,22.0,23.0,heart
10364030,Adora2a,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,234.1;237.6;256.2;226.0;231.5;232.6;204.8;207.3;216.3;211.2;236.1;219.2;232.0;255.5;283.1;247.6;228.6;223.7;218.0;224.2;190.8;217.0;221.2;230.9,2.26744e-05,0.00278966,25.0,21.0,heart
10410460,Ube2ql1,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,460.4;474.9;486.0;449.4;456.5;413.3;367.4;387.5;364.3;360.4;353.1;407.8;437.5;440.5;409.0;487.7;463.0;382.6;397.7;369.5;332.9;363.7;392.7;451.2,2.26744e-05,0.00278966,24.0,23.0,heart
10400304,Egln3,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,1810.0;1882.8;1711.9;1761.9;1480.7;1447.1;1374.7;1435.7;1192.9;1318.8;1456.9;1601.8;1812.3;1814.0;1836.4;2029.2;1973.5;1189.9;956.2;1332.6;1115.0;1242.3;1553.2;1499.8,3.24373e-05,0.00351628,26.0,20.0,heart
10424221,Wdr67,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,214.1;206.8;224.3;218.7;211.3;193.9;189.2;188.4;169.9;200.5;186.4;208.9;218.8;205.6;225.4;234.0;218.5;206.5;208.3;199.8;178.9;189.5;167.0;194.3,3.24373e-05,0.00351628,26.0,22.0,heart
10360227,Pea15a,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,781.6;759.6;780.6;784.6;740.1;720.2;715.0;803.4;682.9;645.9;702.8;724.7;738.4;939.3;893.2;828.3;806.3;709.8;705.2;696.0;697.6;637.8;660.6;728.9,3.24373e-05,0.00351628,24.0,23.0,heart
10358533,Hmcn1,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,922.1;1162.4;1167.0;1043.2;946.0;1160.1;960.2;931.9;782.5;771.7;809.9;837.5;869.0;959.4;1163.8;1095.2;916.6;1122.9;861.0;812.7;847.5;860.1;666.8;810.1,3.24373e-05,0.00351628,26.0,23.0,heart
10357535,Pfkfb2,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,1940.8;2367.4;1993.2;1685.3;2039.7;1538.2;1375.6;1411.5;1303.0;1515.9;1421.0;1803.9;1836.9;2227.1;2399.6;1787.0;1911.3;1442.1;1295.9;1178.7;1464.1;1296.5;1343.5;1565.9,3.24373e-05,0.00351628,24.6667,21.0,heart
10428912,Fam84b,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,109.9;89.8;104.8;103.6;93.5;100.2;83.5;83.5;82.8;77.5;91.0;88.3;94.0;95.6;95.0;108.4;96.1;92.9;91.2;92.0;83.2;80.9;86.8;93.4,3.9235e-05,0.0041643,26.0,22.0,heart
10544660,Osbpl3,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,367.9;377.8;361.8;353.2;360.3;342.6;337.8;334.0;314.9;329.4;322.8;345.7;337.1;369.8;403.9;349.0;339.0;340.5;353.2;322.2;312.7;317.8;293.2;355.1,3.9235e-05,0.0041643,26.0,21.0,heart
10451363,Srf,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,890.0;867.7;899.7;919.7;844.5;780.3;838.1;828.3;753.7;802.1;826.4;913.6;888.2;1054.3;1029.2;961.7;866.5;781.6;696.5;759.0;819.1;766.7;861.6;883.1,4.60327e-05,0.0045465,22.0,23.0,heart
10369295,Anapc16,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,1069.4;1100.0;987.1;953.5;995.8;920.2;865.8;891.0;864.0;945.0;987.4;977.5;1043.3;1098.1;1143.8;1091.4;903.9;884.6;899.7;913.0;899.6;994.9;1024.9;1049.2,4.60327e-05,0.0045465,24.0,20.0,heart
10368935,Qrsl1,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,412.5;418.5;357.9;379.5;352.7;351.2;332.2;348.3;294.0;332.2;323.1;351.0;381.8;428.3;430.4;427.1;393.1;336.9;313.5;323.4;334.4;335.4;297.2;363.7,5.54271e-05,0.00534083,24.0,22.0,heart
10586993,Pygo1,18;20;22;24;26;28;30;32;34;36;38;40;42;44;46;48;50;52;54;56;58;60;62;64,348.2;372.9;336.1;298.4;310.4;285.0;297.9;281.4;265.0;291.3;297.2;315.2;320.9;323.1;314.3;304.5;315.1;303.2;295.9;270.2;288.4;315.4;310.5;348.2,5.54271e-05,0.00534083,24.0,20.0,heart
